date,researcher,screening_round,extract,extract_fraction,concentration,organism,biological_rep,technical_rep,time_point,luminescence
20200124,AG,AG14,SV1-31,3,500,MA,2,2,0,26
20200124,AG,AG14,SV1-31,4,500,MA,2,1,0,16
20200124,AG,AG14,SV1-31,4,500,MA,2,2,0,20
20200124,AG,AG14,SV1-31,5,500,MA,2,1,0,6
20200124,AG,AG14,SV1-31,5,500,MA,2,2,0,16
20200124,AG,AG14,SV1-31,CRUDE,250,MA,2,1,0,34
20200124,AG,AG14,SV1-31,CRUDE,250,MA,2,2,0,26
20200124,AG,AG14,SV1-31,1,250,MA,2,1,0,38
20200124,AG,AG14,SV1-31,1,250,MA,2,2,0,22
20200124,AG,AG14,SV1-31,2,250,MA,2,1,0,24
20200124,AG,AG14,SV1-31,2,250,MA,2,2,0,32
20200124,AG,AG14,SV1-31,3,250,MA,2,1,0,32
20200124,AG,AG14,SV1-31,3,250,MA,2,2,0,30
20200124,AG,AG14,SV1-31,4,250,MA,2,1,0,32
20200124,AG,AG14,SV1-31,4,250,MA,2,2,0,30
20200124,AG,AG14,SV1-31,5,250,MA,2,1,0,10
20200124,AG,AG14,SV1-31,5,250,MA,2,2,0,20
20200124,AG,AG14,SV1-31,CRUDE,125,MA,2,1,0,32
20200124,AG,AG14,SV1-31,CRUDE,125,MA,2,2,0,42
20200124,AG,AG14,SV1-31,1,125,MA,2,1,0,22
20200124,AG,AG14,SV1-31,1,125,MA,2,2,0,28.000000000000004
20200124,AG,AG14,SV1-31,2,125,MA,2,1,0,22
20200124,AG,AG14,SV1-31,2,125,MA,2,2,0,32
20200124,AG,AG14,SV1-31,3,125,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-31,3,125,MA,2,2,0,32
20200124,AG,AG14,SV1-31,4,125,MA,2,1,0,26
20200124,AG,AG14,SV1-31,4,125,MA,2,2,0,32
20200124,AG,AG14,SV1-31,5,125,MA,2,1,0,20
20200124,AG,AG14,SV1-31,5,125,MA,2,2,0,28.000000000000004
20200124,AG,AG14,SV1-31,CRUDE,62.5,MA,2,1,0,26
20200124,AG,AG14,SV1-31,CRUDE,62.5,MA,2,2,0,22
20200124,AG,AG14,SV1-31,1,62.5,MA,2,1,0,22
20200124,AG,AG14,SV1-31,1,62.5,MA,2,2,0,24
20200124,AG,AG14,SV1-31,2,62.5,MA,2,1,0,24
20200124,AG,AG14,SV1-31,2,62.5,MA,2,2,0,24
20200124,AG,AG14,SV1-31,3,62.5,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-31,3,62.5,MA,2,2,0,40
20200124,AG,AG14,SV1-31,4,62.5,MA,2,1,0,30
20200124,AG,AG14,SV1-31,4,62.5,MA,2,2,0,28.000000000000004
20200124,AG,AG14,SV1-31,5,62.5,MA,2,1,0,26
20200124,AG,AG14,SV1-31,5,62.5,MA,2,2,0,36
20200124,AG,AG14,SV1-31,CRUDE,31.25,MA,2,1,0,26
20200124,AG,AG14,SV1-31,CRUDE,31.25,MA,2,2,0,26
20200124,AG,AG14,SV1-31,1,31.25,MA,2,1,0,30
20200124,AG,AG14,SV1-31,1,31.25,MA,2,2,0,22
20200124,AG,AG14,SV1-31,2,31.25,MA,2,1,0,22
20200124,AG,AG14,SV1-31,2,31.25,MA,2,2,0,36
20200124,AG,AG14,SV1-31,3,31.25,MA,2,1,0,40
20200124,AG,AG14,SV1-31,3,31.25,MA,2,2,0,34
20200124,AG,AG14,SV1-31,4,31.25,MA,2,1,0,30
20200124,AG,AG14,SV1-31,4,31.25,MA,2,2,0,32
20200124,AG,AG14,SV1-31,5,31.25,MA,2,1,0,26
20200124,AG,AG14,SV1-31,5,31.25,MA,2,2,0,30
20200124,AG,AG14,SV1-31,CRUDE,15.625,MA,2,1,0,42
20200124,AG,AG14,SV1-31,CRUDE,15.625,MA,2,2,0,22
20200124,AG,AG14,SV1-31,1,15.625,MA,2,1,0,24
20200124,AG,AG14,SV1-31,1,15.625,MA,2,2,0,34
20200124,AG,AG14,SV1-31,2,15.625,MA,2,1,0,26
20200124,AG,AG14,SV1-31,2,15.625,MA,2,2,0,30
20200124,AG,AG14,SV1-31,3,15.625,MA,2,1,0,22
20200124,AG,AG14,SV1-31,3,15.625,MA,2,2,0,30
20200124,AG,AG14,SV1-31,4,15.625,MA,2,1,0,26
20200124,AG,AG14,SV1-31,4,15.625,MA,2,2,0,34
20200124,AG,AG14,SV1-31,5,15.625,MA,2,1,0,46
20200124,AG,AG14,SV1-31,5,15.625,MA,2,2,0,38
20200124,AG,AG14,SV1-31,CRUDE,0,MA,2,1,0,34
20200124,AG,AG14,SV1-31,CRUDE,0,MA,2,2,0,32
20200124,AG,AG14,SV1-31,1,0,MA,2,1,0,26
20200124,AG,AG14,SV1-31,1,0,MA,2,2,0,28.000000000000004
20200124,AG,AG14,SV1-31,2,0,MA,2,1,0,26
20200124,AG,AG14,SV1-31,2,0,MA,2,2,0,34
20200124,AG,AG14,SV1-31,3,0,MA,2,1,0,44
20200124,AG,AG14,SV1-31,3,0,MA,2,2,0,42
20200124,AG,AG14,SV1-31,4,0,MA,2,1,0,36
20200124,AG,AG14,SV1-31,4,0,MA,2,2,0,26
20200124,AG,AG14,SV1-31,5,0,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-31,5,0,MA,2,2,0,32
20200124,AG,AG14,SV1-39,CRUDE,1000,MA,2,1,0,44
20200124,AG,AG14,SV1-39,CRUDE,1000,MA,2,2,0,40
20200124,AG,AG14,SV1-39,1,1000,MA,2,1,0,50
20200124,AG,AG14,SV1-39,1,1000,MA,2,2,0,50
20200124,AG,AG14,SV1-39,2,1000,MA,2,1,0,40
20200124,AG,AG14,SV1-39,2,1000,MA,2,2,0,22
20200124,AG,AG14,SV1-39,3,1000,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-39,3,1000,MA,2,2,0,44
20200124,AG,AG14,SV1-39,4,1000,MA,2,1,0,26
20200124,AG,AG14,SV1-39,4,1000,MA,2,2,0,34
20200124,AG,AG14,SV1-39,CRUDE,500,MA,2,1,0,34
20200124,AG,AG14,SV1-39,CRUDE,500,MA,2,2,0,32
20200124,AG,AG14,SV1-39,1,500,MA,2,1,0,42
20200124,AG,AG14,SV1-39,1,500,MA,2,2,0,36
20200124,AG,AG14,SV1-39,2,500,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-39,2,500,MA,2,2,0,32
20200124,AG,AG14,SV1-39,3,500,MA,2,1,0,32
20200124,AG,AG14,SV1-39,3,500,MA,2,2,0,24
20200124,AG,AG14,SV1-39,4,500,MA,2,1,0,22
20200124,AG,AG14,SV1-39,4,500,MA,2,2,0,24
20200124,AG,AG14,SV1-39,CRUDE,250,MA,2,1,0,32
20200124,AG,AG14,SV1-39,CRUDE,250,MA,2,2,0,44
20200124,AG,AG14,SV1-39,1,250,MA,2,1,0,32
20200124,AG,AG14,SV1-39,1,250,MA,2,2,0,20
20200124,AG,AG14,SV1-39,2,250,MA,2,1,0,18
20200124,AG,AG14,SV1-39,2,250,MA,2,2,0,24
20200124,AG,AG14,SV1-39,3,250,MA,2,1,0,40
20200124,AG,AG14,SV1-39,3,250,MA,2,2,0,22
20200124,AG,AG14,SV1-39,4,250,MA,2,1,0,32
20200124,AG,AG14,SV1-39,4,250,MA,2,2,0,38
20200124,AG,AG14,SV1-39,CRUDE,125,MA,2,1,0,34
20200124,AG,AG14,SV1-39,CRUDE,125,MA,2,2,0,24
20200124,AG,AG14,SV1-39,1,125,MA,2,1,0,32
20200124,AG,AG14,SV1-39,1,125,MA,2,2,0,24
20200124,AG,AG14,SV1-39,2,125,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-39,2,125,MA,2,2,0,30
20200124,AG,AG14,SV1-39,3,125,MA,2,1,0,26
20200124,AG,AG14,SV1-39,3,125,MA,2,2,0,28.000000000000004
20200124,AG,AG14,SV1-39,4,125,MA,2,1,0,32
20200124,AG,AG14,SV1-39,4,125,MA,2,2,0,24
20200124,AG,AG14,SV1-39,CRUDE,62.5,MA,2,1,0,26
20200124,AG,AG14,SV1-39,CRUDE,62.5,MA,2,2,0,34
20200124,AG,AG14,SV1-39,1,62.5,MA,2,1,0,30
20200124,AG,AG14,SV1-39,1,62.5,MA,2,2,0,28.000000000000004
20200124,AG,AG14,SV1-39,2,62.5,MA,2,1,0,32
20200124,AG,AG14,SV1-39,2,62.5,MA,2,2,0,28.000000000000004
20200124,AG,AG14,SV1-39,3,62.5,MA,2,1,0,34
20200124,AG,AG14,SV1-39,3,62.5,MA,2,2,0,38
20200124,AG,AG14,SV1-39,4,62.5,MA,2,1,0,38
20200124,AG,AG14,SV1-39,4,62.5,MA,2,2,0,38
20200124,AG,AG14,SV1-39,CRUDE,31.25,MA,2,1,0,32
20200124,AG,AG14,SV1-39,CRUDE,31.25,MA,2,2,0,32
20200124,AG,AG14,SV1-39,1,31.25,MA,2,1,0,26
20200124,AG,AG14,SV1-39,1,31.25,MA,2,2,0,20
20200124,AG,AG14,SV1-39,2,31.25,MA,2,1,0,30
20200124,AG,AG14,SV1-39,2,31.25,MA,2,2,0,34
20200124,AG,AG14,SV1-39,3,31.25,MA,2,1,0,38
20200124,AG,AG14,SV1-39,3,31.25,MA,2,2,0,38
20200124,AG,AG14,SV1-39,4,31.25,MA,2,1,0,32
20200124,AG,AG14,SV1-39,4,31.25,MA,2,2,0,34
20200124,AG,AG14,SV1-39,CRUDE,15.625,MA,2,1,0,42
20200124,AG,AG14,SV1-39,CRUDE,15.625,MA,2,2,0,36
20200124,AG,AG14,SV1-39,1,15.625,MA,2,1,0,38
20200124,AG,AG14,SV1-39,1,15.625,MA,2,2,0,30
20200124,AG,AG14,SV1-39,2,15.625,MA,2,1,0,34
20200124,AG,AG14,SV1-39,2,15.625,MA,2,2,0,30
20200124,AG,AG14,SV1-39,3,15.625,MA,2,1,0,36
20200124,AG,AG14,SV1-39,3,15.625,MA,2,2,0,36
20200124,AG,AG14,SV1-39,4,15.625,MA,2,1,0,24
20200124,AG,AG14,SV1-39,4,15.625,MA,2,2,0,30
20200124,AG,AG14,SV1-39,CRUDE,0,MA,2,1,0,38
20200124,AG,AG14,SV1-39,CRUDE,0,MA,2,2,0,32
20200124,AG,AG14,SV1-39,1,0,MA,2,1,0,38
20200124,AG,AG14,SV1-39,1,0,MA,2,2,0,36
20200124,AG,AG14,SV1-39,2,0,MA,2,1,0,32
20200124,AG,AG14,SV1-39,2,0,MA,2,2,0,40
20200124,AG,AG14,SV1-39,3,0,MA,2,1,0,40
20200124,AG,AG14,SV1-39,3,0,MA,2,2,0,28.000000000000004
20200124,AG,AG14,SV1-39,4,0,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-39,4,0,MA,2,2,0,30
20200124,AG,AG14,SV1-42,CRUDE,1000,MA,2,1,0,20
20200124,AG,AG14,SV1-42,CRUDE,1000,MA,2,2,0,28.000000000000004
20200124,AG,AG14,SV1-42,1,1000,MA,2,1,0,42
20200124,AG,AG14,SV1-42,1,1000,MA,2,2,0,38
20200124,AG,AG14,SV1-42,2,1000,MA,2,1,0,46
20200124,AG,AG14,SV1-42,2,1000,MA,2,2,0,30
20200124,AG,AG14,SV1-42,3,1000,MA,2,1,0,34
20200124,AG,AG14,SV1-42,3,1000,MA,2,2,0,32
20200124,AG,AG14,SV1-42,4,1000,MA,2,1,0,2
20200124,AG,AG14,SV1-42,4,1000,MA,2,2,0,24
20200124,AG,AG14,SV1-42,5,1000,MA,2,1,0,4
20200124,AG,AG14,SV1-42,5,1000,MA,2,2,0,2
20200124,AG,AG14,SV1-42,CRUDE,500,MA,2,1,0,44
20200124,AG,AG14,SV1-42,CRUDE,500,MA,2,2,0,38
20200124,AG,AG14,SV1-42,1,500,MA,2,1,0,22
20200124,AG,AG14,SV1-42,1,500,MA,2,2,0,32
20200124,AG,AG14,SV1-42,2,500,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-42,2,500,MA,2,2,0,38
20200124,AG,AG14,SV1-42,3,500,MA,2,1,0,32
20200124,AG,AG14,SV1-42,3,500,MA,2,2,0,40
20200124,AG,AG14,SV1-42,4,500,MA,2,1,0,10
20200124,AG,AG14,SV1-42,4,500,MA,2,2,0,24
20200124,AG,AG14,SV1-42,5,500,MA,2,1,0,10
20200124,AG,AG14,SV1-42,5,500,MA,2,2,0,8
20200124,AG,AG14,SV1-42,CRUDE,250,MA,2,1,0,46
20200124,AG,AG14,SV1-42,CRUDE,250,MA,2,2,0,30
20200124,AG,AG14,SV1-42,1,250,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-42,1,250,MA,2,2,0,38
20200124,AG,AG14,SV1-42,2,250,MA,2,1,0,40
20200124,AG,AG14,SV1-42,2,250,MA,2,2,0,42
20200124,AG,AG14,SV1-42,3,250,MA,2,1,0,34
20200124,AG,AG14,SV1-42,3,250,MA,2,2,0,40
20200124,AG,AG14,SV1-42,4,250,MA,2,1,0,18
20200124,AG,AG14,SV1-42,4,250,MA,2,2,0,28.000000000000004
20200124,AG,AG14,SV1-42,5,250,MA,2,1,0,6
20200124,AG,AG14,SV1-42,5,250,MA,2,2,0,16
20200124,AG,AG14,SV1-42,CRUDE,125,MA,2,1,0,32
20200124,AG,AG14,SV1-42,CRUDE,125,MA,2,2,0,36
20200124,AG,AG14,SV1-42,1,125,MA,2,1,0,26
20200124,AG,AG14,SV1-42,1,125,MA,2,2,0,26
20200124,AG,AG14,SV1-42,2,125,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-42,2,125,MA,2,2,0,40
20200124,AG,AG14,SV1-42,3,125,MA,2,1,0,24
20200124,AG,AG14,SV1-42,3,125,MA,2,2,0,22
20200124,AG,AG14,SV1-42,4,125,MA,2,1,0,22
20200124,AG,AG14,SV1-42,4,125,MA,2,2,0,40
20200124,AG,AG14,SV1-42,5,125,MA,2,1,0,18
20200124,AG,AG14,SV1-42,5,125,MA,2,2,0,14.000000000000002
20200124,AG,AG14,SV1-42,CRUDE,62.5,MA,2,1,0,40
20200124,AG,AG14,SV1-42,CRUDE,62.5,MA,2,2,0,50
20200124,AG,AG14,SV1-42,1,62.5,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-42,1,62.5,MA,2,2,0,34
20200124,AG,AG14,SV1-42,2,62.5,MA,2,1,0,34
20200124,AG,AG14,SV1-42,2,62.5,MA,2,2,0,30
20200124,AG,AG14,SV1-42,3,62.5,MA,2,1,0,38
20200124,AG,AG14,SV1-42,3,62.5,MA,2,2,0,40
20200124,AG,AG14,SV1-42,4,62.5,MA,2,1,0,24
20200124,AG,AG14,SV1-42,4,62.5,MA,2,2,0,26
20200124,AG,AG14,SV1-42,5,62.5,MA,2,1,0,14.000000000000002
20200124,AG,AG14,SV1-42,5,62.5,MA,2,2,0,16
20200124,AG,AG14,SV1-42,CRUDE,31.25,MA,2,1,0,42
20200124,AG,AG14,SV1-42,CRUDE,31.25,MA,2,2,0,22
20200124,AG,AG14,SV1-42,1,31.25,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-42,1,31.25,MA,2,2,0,30
20200124,AG,AG14,SV1-42,2,31.25,MA,2,1,0,24
20200124,AG,AG14,SV1-42,2,31.25,MA,2,2,0,30
20200124,AG,AG14,SV1-42,3,31.25,MA,2,1,0,38
20200124,AG,AG14,SV1-42,3,31.25,MA,2,2,0,34
20200124,AG,AG14,SV1-42,4,31.25,MA,2,1,0,30
20200124,AG,AG14,SV1-42,4,31.25,MA,2,2,0,36
20200124,AG,AG14,SV1-42,5,31.25,MA,2,1,0,24
20200124,AG,AG14,SV1-42,5,31.25,MA,2,2,0,24
20200124,AG,AG14,SV1-42,CRUDE,15.625,MA,2,1,0,36
20200124,AG,AG14,SV1-42,CRUDE,15.625,MA,2,2,0,38
20200124,AG,AG14,SV1-42,1,15.625,MA,2,1,0,42
20200124,AG,AG14,SV1-42,1,15.625,MA,2,2,0,34
20200124,AG,AG14,SV1-42,2,15.625,MA,2,1,0,30
20200124,AG,AG14,SV1-42,2,15.625,MA,2,2,0,32
20200124,AG,AG14,SV1-42,3,15.625,MA,2,1,0,32
20200124,AG,AG14,SV1-42,3,15.625,MA,2,2,0,32
20200124,AG,AG14,SV1-42,4,15.625,MA,2,1,0,34
20200124,AG,AG14,SV1-42,4,15.625,MA,2,2,0,48
20200124,AG,AG14,SV1-42,5,15.625,MA,2,1,0,34
20200124,AG,AG14,SV1-42,5,15.625,MA,2,2,0,28.000000000000004
20200124,AG,AG14,SV1-42,CRUDE,0,MA,2,1,0,38
20200124,AG,AG14,SV1-42,CRUDE,0,MA,2,2,0,26
20200124,AG,AG14,SV1-42,1,0,MA,2,1,0,42
20200124,AG,AG14,SV1-42,1,0,MA,2,2,0,34
20200124,AG,AG14,SV1-42,2,0,MA,2,1,0,42
20200124,AG,AG14,SV1-42,2,0,MA,2,2,0,52
20200124,AG,AG14,SV1-42,3,0,MA,2,1,0,28.000000000000004
20200124,AG,AG14,SV1-42,3,0,MA,2,2,0,36
20200124,AG,AG14,SV1-42,4,0,MA,2,1,0,54
20200124,AG,AG14,SV1-42,4,0,MA,2,2,0,44
20200124,AG,AG14,SV1-42,5,0,MA,2,1,0,40
20200124,AG,AG14,SV1-42,5,0,MA,2,2,0,40
20200125,AG,AG13,CTRL,DMSO,4,MA,13,1,48,1506
20200125,AG,AG13,CTRL,DMSO,4,MA,13,2,48,1564
20200125,AG,AG13,CTRL,Rifampicin,1000,MA,13,1,48,2
20200125,AG,AG13,CTRL,Rifampicin,1000,MA,13,2,48,6
20200125,AG,AG13,CTRL,Broth,1,MA,13,1,48,3202.0000000000005
20200125,AG,AG13,CTRL,Broth,1,MA,13,2,48,4218
20200125,AG,AG13,CTRL,DMSO,2,MA,13,1,48,2458
20200125,AG,AG13,CTRL,DMSO,2,MA,13,2,48,2384
20200125,AG,AG13,CTRL,Rifampicin,500,MA,13,1,48,2
20200125,AG,AG13,CTRL,Rifampicin,500,MA,13,2,48,4
20200125,AG,AG13,CTRL,Broth,0.5,MA,13,1,48,4382
20200125,AG,AG13,CTRL,Broth,0.5,MA,13,2,48,4220
20200125,AG,AG13,CTRL,DMSO,1,MA,13,1,48,3052
20200125,AG,AG13,CTRL,DMSO,1,MA,13,2,48,3176
20200125,AG,AG13,CTRL,Rifampicin,250,MA,13,1,48,6
20200125,AG,AG13,CTRL,Rifampicin,250,MA,13,2,48,12
20200125,AG,AG13,CTRL,Broth,0.25,MA,13,1,48,3978
20200125,AG,AG13,CTRL,Broth,0.25,MA,13,2,48,4036
20200125,AG,AG13,CTRL,DMSO,0.5,MA,13,1,48,3500
20200125,AG,AG13,CTRL,DMSO,0.5,MA,13,2,48,3918
20200125,AG,AG13,CTRL,Rifampicin,125,MA,13,1,48,10
20200125,AG,AG13,CTRL,Rifampicin,125,MA,13,2,48,26
20200125,AG,AG13,CTRL,Broth,0.125,MA,13,1,48,3810
20200125,AG,AG13,CTRL,Broth,0.125,MA,13,2,48,4400
20200125,AG,AG13,CTRL,DMSO,0.25,MA,13,1,48,3606
20200125,AG,AG13,CTRL,DMSO,0.25,MA,13,2,48,4252
20200125,AG,AG13,CTRL,Rifampicin,62.5,MA,13,1,48,70
20200125,AG,AG13,CTRL,Rifampicin,62.5,MA,13,2,48,500
20200125,AG,AG13,CTRL,Broth,0.0625,MA,13,1,48,4698
20200125,AG,AG13,CTRL,Broth,0.0625,MA,13,2,48,4061.9999999999995
20200125,AG,AG13,CTRL,DMSO,0.125,MA,13,1,48,3436
20200125,AG,AG13,CTRL,DMSO,0.125,MA,13,2,48,3778
20200125,AG,AG13,CTRL,Rifampicin,31.25,MA,13,1,48,318
20200125,AG,AG13,CTRL,Rifampicin,31.25,MA,13,2,48,1076
20200125,AG,AG13,CTRL,Broth,0.03125,MA,13,1,48,4047.9999999999995
20200125,AG,AG13,CTRL,Broth,0.03125,MA,13,2,48,3692
20200125,AG,AG13,CTRL,DMSO,0.0625,MA,13,1,48,3978
20200125,AG,AG13,CTRL,DMSO,0.0625,MA,13,2,48,4104
20200125,AG,AG13,CTRL,Rifampicin,15.625,MA,13,1,48,998
20200125,AG,AG13,CTRL,Rifampicin,15.625,MA,13,2,48,1860.0000000000002
20200125,AG,AG13,CTRL,Broth,0.015625,MA,13,1,48,3765.9999999999995
20200125,AG,AG13,CTRL,Broth,0.015625,MA,13,2,48,4760
20200125,AG,AG13,CTRL,DMSO,0,MA,13,1,48,3344
20200125,AG,AG13,CTRL,DMSO,0,MA,13,2,48,3440
20200125,AG,AG13,CTRL,Rifampicin,0,MA,13,1,48,2962
20200125,AG,AG13,CTRL,Rifampicin,0,MA,13,2,48,3756
20200125,AG,AG13,CTRL,Broth,0,MA,13,1,48,3892
20200125,AG,AG13,CTRL,Broth,0,MA,13,2,48,4000
20200125,AG,AG13,CTRL,DMSO,4,MM,13,1,48,186
20200125,AG,AG13,CTRL,DMSO,4,MM,13,2,48,18
20200125,AG,AG13,CTRL,Rifampicin,10,MM,13,1,48,0
20200125,AG,AG13,CTRL,Rifampicin,10,MM,13,2,48,2
20200125,AG,AG13,CTRL,Broth,1,MM,13,1,48,2
20200125,AG,AG13,CTRL,Broth,1,MM,13,2,48,2
20200125,AG,AG13,CTRL,DMSO,2,MM,13,1,48,216
20200125,AG,AG13,CTRL,DMSO,2,MM,13,2,48,28.000000000000004
20200125,AG,AG13,CTRL,Rifampicin,5,MM,13,1,48,2
20200125,AG,AG13,CTRL,Rifampicin,5,MM,13,2,48,4
20200125,AG,AG13,CTRL,Broth,0.5,MM,13,1,48,6
20200125,AG,AG13,CTRL,Broth,0.5,MM,13,2,48,2
20200125,AG,AG13,CTRL,DMSO,1,MM,13,1,48,242
20200125,AG,AG13,CTRL,DMSO,1,MM,13,2,48,62
20200125,AG,AG13,CTRL,Rifampicin,2.5,MM,13,1,48,2
20200125,AG,AG13,CTRL,Rifampicin,2.5,MM,13,2,48,2
20200125,AG,AG13,CTRL,Broth,0.25,MM,13,1,48,0
20200125,AG,AG13,CTRL,Broth,0.25,MM,13,2,48,0
20200125,AG,AG13,CTRL,DMSO,0.5,MM,13,1,48,156
20200125,AG,AG13,CTRL,DMSO,0.5,MM,13,2,48,115.99999999999999
20200125,AG,AG13,CTRL,Rifampicin,1.25,MM,13,1,48,2
20200125,AG,AG13,CTRL,Rifampicin,1.25,MM,13,2,48,0
20200125,AG,AG13,CTRL,Broth,0.125,MM,13,1,48,4
20200125,AG,AG13,CTRL,Broth,0.125,MM,13,2,48,2
20200125,AG,AG13,CTRL,DMSO,0.25,MM,13,1,48,210
20200125,AG,AG13,CTRL,DMSO,0.25,MM,13,2,48,108
20200125,AG,AG13,CTRL,Rifampicin,0.625,MM,13,1,48,2
20200125,AG,AG13,CTRL,Rifampicin,0.625,MM,13,2,48,4
20200125,AG,AG13,CTRL,Broth,0.0625,MM,13,1,48,2
20200125,AG,AG13,CTRL,Broth,0.0625,MM,13,2,48,2
20200125,AG,AG13,CTRL,DMSO,0.125,MM,13,1,48,168
20200125,AG,AG13,CTRL,DMSO,0.125,MM,13,2,48,146
20200125,AG,AG13,CTRL,Rifampicin,0.3125,MM,13,1,48,4
20200125,AG,AG13,CTRL,Rifampicin,0.3125,MM,13,2,48,10
20200125,AG,AG13,CTRL,Broth,0.03125,MM,13,1,48,0
20200125,AG,AG13,CTRL,Broth,0.03125,MM,13,2,48,0
20200125,AG,AG13,CTRL,DMSO,0.0625,MM,13,1,48,200
20200125,AG,AG13,CTRL,DMSO,0.0625,MM,13,2,48,192
20200125,AG,AG13,CTRL,Rifampicin,0.15625,MM,13,1,48,30
20200125,AG,AG13,CTRL,Rifampicin,0.15625,MM,13,2,48,24
20200125,AG,AG13,CTRL,Broth,0.015625,MM,13,1,48,2
20200125,AG,AG13,CTRL,Broth,0.015625,MM,13,2,48,0
20200125,AG,AG13,CTRL,DMSO,0,MM,13,1,48,214
20200125,AG,AG13,CTRL,DMSO,0,MM,13,2,48,210
20200125,AG,AG13,CTRL,Rifampicin,0,MM,13,1,48,302
20200125,AG,AG13,CTRL,Rifampicin,0,MM,13,2,48,302
20200125,AG,AG13,CTRL,Broth,0,MM,13,1,48,2
20200125,AG,AG13,CTRL,Broth,0,MM,13,2,48,4
20200125,AG,AG13,MC13-64,CRUDE,1000,MA,1,1,48,394
20200125,AG,AG13,MC13-64,CRUDE,1000,MA,1,2,48,162
20200125,AG,AG13,MC13-64,1,1000,MA,1,1,48,7016
20200125,AG,AG13,MC13-64,1,1000,MA,1,2,48,2736
20200125,AG,AG13,MC13-64,2,1000,MA,1,1,48,398
20200125,AG,AG13,MC13-64,2,1000,MA,1,2,48,1330
20200125,AG,AG13,MC13-64,3,1000,MA,1,1,48,1378
20200125,AG,AG13,MC13-64,3,1000,MA,1,2,48,968
20200125,AG,AG13,MC13-64,4,1000,MA,1,1,48,1082
20200125,AG,AG13,MC13-64,4,1000,MA,1,2,48,1412
20200125,AG,AG13,MC13-64,5,1000,MA,1,1,48,2
20200125,AG,AG13,MC13-64,5,1000,MA,1,2,48,0
20200125,AG,AG13,MC13-64,CRUDE,500,MA,1,1,48,6552
20200125,AG,AG13,MC13-64,CRUDE,500,MA,1,2,48,6888
20200125,AG,AG13,MC13-64,1,500,MA,1,1,48,9448
20200125,AG,AG13,MC13-64,1,500,MA,1,2,48,7031.999999999999
20200125,AG,AG13,MC13-64,2,500,MA,1,1,48,2598
20200125,AG,AG13,MC13-64,2,500,MA,1,2,48,2798
20200125,AG,AG13,MC13-64,3,500,MA,1,1,48,2574
20200125,AG,AG13,MC13-64,3,500,MA,1,2,48,2274
20200125,AG,AG13,MC13-64,4,500,MA,1,1,48,2540
20200125,AG,AG13,MC13-64,4,500,MA,1,2,48,2756
20200125,AG,AG13,MC13-64,5,500,MA,1,1,48,2
20200125,AG,AG13,MC13-64,5,500,MA,1,2,48,4
20200125,AG,AG13,MC13-64,CRUDE,250,MA,1,1,48,7626.000000000001
20200125,AG,AG13,MC13-64,CRUDE,250,MA,1,2,48,7650
20200125,AG,AG13,MC13-64,1,250,MA,1,1,48,8108
20200125,AG,AG13,MC13-64,1,250,MA,1,2,48,4058
20200125,AG,AG13,MC13-64,2,250,MA,1,1,48,2526
20200125,AG,AG13,MC13-64,2,250,MA,1,2,48,2770
20200125,AG,AG13,MC13-64,3,250,MA,1,1,48,2524
20200125,AG,AG13,MC13-64,3,250,MA,1,2,48,2676
20200125,AG,AG13,MC13-64,4,250,MA,1,1,48,2256
20200125,AG,AG13,MC13-64,4,250,MA,1,2,48,2504
20200125,AG,AG13,MC13-64,5,250,MA,1,1,48,1362
20200125,AG,AG13,MC13-64,5,250,MA,1,2,48,122
20200125,AG,AG13,MC13-64,CRUDE,125,MA,1,1,48,6080
20200125,AG,AG13,MC13-64,CRUDE,125,MA,1,2,48,6740.000000000001
20200125,AG,AG13,MC13-64,1,125,MA,1,1,48,4270
20200125,AG,AG13,MC13-64,1,125,MA,1,2,48,3242
20200125,AG,AG13,MC13-64,2,125,MA,1,1,48,2848
20200125,AG,AG13,MC13-64,2,125,MA,1,2,48,3440
20200125,AG,AG13,MC13-64,3,125,MA,1,1,48,2924
20200125,AG,AG13,MC13-64,3,125,MA,1,2,48,3426
20200125,AG,AG13,MC13-64,4,125,MA,1,1,48,2894
20200125,AG,AG13,MC13-64,4,125,MA,1,2,48,3324
20200125,AG,AG13,MC13-64,5,125,MA,1,1,48,5464
20200125,AG,AG13,MC13-64,5,125,MA,1,2,48,3606
20200125,AG,AG13,MC13-64,CRUDE,62.5,MA,1,1,48,6440.000000000001
20200125,AG,AG13,MC13-64,CRUDE,62.5,MA,1,2,48,6062
20200125,AG,AG13,MC13-64,1,62.5,MA,1,1,48,3784.0000000000005
